train_acc,train_loss,train_precision,train_recall,train_f1,train_precision_window,train_recall_window,train_f1_window,val_acc,val_loss,val_precision,val_recall,val_f1,val_precision_window,val_recall_window,val_f1_window
0.976857,97.56791795115024,0.8053751,0.6072741,0.81735796,0.99997324,0.9982236,0.99909216,0.97644246,204.04739040798611,0.81879014,0.58536744,0.8497177,1.0,0.998106,0.99904674
0.9768062,97.30902263659551,0.8030715,0.61163914,0.818977,0.9999868,0.9982039,0.9990902,0.9763036,209.00820792869285,0.8097257,0.59458786,0.83014876,1.0,0.9979698,0.99897844
0.9768581,97.1020294827763,0.8035657,0.6090368,0.8184508,0.9999707,0.9982388,0.9990995,0.9768234,201.3596502798575,0.8342738,0.5824081,0.84544224,1.0,0.998171,0.9990794
0.97689235,96.83978264813203,0.80438495,0.60822225,0.82209116,0.9999717,0.9982057,0.9990838,0.9768437,204.45058622007016,0.8253071,0.59235805,0.83642757,1.0,0.998171,0.9990794
0.97696406,96.8069143977567,0.8080271,0.60711545,0.8184504,0.99997205,0.9982451,0.9991032,0.97745126,205.45628373887803,0.83811116,0.5837566,0.8311768,1.0,0.998106,0.99904674
0.97677636,96.89053273314703,0.8066394,0.6085686,0.81745046,0.99994487,0.99816185,0.9990479,0.97745687,203.13314011185258,0.8304373,0.59314585,0.8216203,1.0,0.998171,0.9990794
0.97695744,96.92308351762344,0.8004881,0.6092209,0.82230383,0.9999567,0.99825144,0.9990984,0.9768339,205.85617483633536,0.826301,0.58969456,0.8332932,1.0,0.998106,0.99904674
0.977005,96.70618995157069,0.8087848,0.6042876,0.82628345,0.9999577,0.998232,0.99908924,0.97676164,206.41165974934896,0.8235679,0.57725435,0.8402705,1.0,0.9980427,0.9990151
0.9771132,96.56088340225584,0.8096517,0.60964274,0.818576,0.9999864,0.99820584,0.99909085,0.97669995,200.1327679104275,0.8197468,0.5921649,0.8373629,0.9999333,0.9981061,0.99901325
0.9770038,96.44684392659198,0.8056171,0.61318314,0.8157924,0.9999728,0.99821573,0.9990893,0.97726035,201.79357718008535,0.8251605,0.600879,0.8310766,1.0,0.998106,0.99904674
